,temp,hour_rain,total_rain,date,humidity,wind_direction,wind,wind_gust,pressure,solar,dewpoint,station
0,16.7,0.0,0.0,2018-08-31 22:04:16,10.0,117.0,0.0,0.0,1013.8,0.0,-15.1,IDRSING3
1,16.4,0.0,0.0,2018-08-31 22:09:52,10.0,117.0,0.0,0.0,1014.1,0.0,-15.3,IDRSING3
2,16.2,0.0,0.0,2018-08-31 22:14:40,10.0,117.0,0.0,0.0,1013.8,0.0,-15.5,IDRSING3
3,16.1,0.0,0.0,2018-08-31 22:19:44,10.0,117.0,0.0,0.0,1013.8,0.0,-15.5,IDRSING3
4,16.2,0.0,0.0,2018-08-31 22:24:38,10.0,117.0,0.0,0.0,1013.8,0.0,-15.5,IDRSING3
5,16.3,0.0,0.0,2018-08-31 22:29:20,10.0,117.0,0.0,0.0,1013.8,0.0,-15.4,IDRSING3
6,16.4,0.0,0.0,2018-08-31 22:33:20,10.0,117.0,0.0,0.0,1014.1,0.0,-15.3,IDRSING3
7,16.3,0.0,0.0,2018-08-31 22:38:56,10.0,117.0,0.0,0.0,1013.8,0.0,-15.4,IDRSING3
8,16.2,0.0,0.0,2018-08-31 22:44:48,10.0,117.0,0.0,0.0,1013.8,0.0,-15.5,IDRSING3
9,16.2,0.0,0.0,2018-08-31 22:49:31,10.0,117.0,0.0,0.0,1013.8,0.0,-15.5,IDRSING3
10,16.2,0.0,0.0,2018-08-31 22:53:31,10.0,117.0,0.0,0.0,1013.8,0.0,-15.5,IDRSING3
11,16.2,0.0,0.0,2018-08-31 22:59:34,10.0,117.0,0.0,0.0,1013.8,0.0,-15.5,IDRSING3
12,16.2,0.0,0.0,2018-08-31 23:03:12,10.0,117.0,0.0,0.0,1013.8,0.0,-15.5,IDRSING3
13,16.2,0.0,0.0,2018-08-31 23:09:36,10.0,117.0,0.0,0.0,1013.8,0.0,-15.5,IDRSING3
14,16.2,0.0,0.0,2018-08-31 23:12:16,10.0,117.0,0.0,0.0,1013.8,0.0,-15.5,IDRSING3
